a,seed,precision,exact_sep,inner_max_logit,outer_min_logit,margin,lip_certified,lipschitz,certify_threshold,margin_grid
1.5,7,float64,True,-0.6501817448476714,0.15792523033072214,0.15792523033072214,True,12.294306659611951,0.0024600913776111,0.1579252303307221
1.5,9,float32,True,-0.42196715715722455,0.02137708424160145,0.02137708424160145,True,10.85886147504425,0.002172858724371,0.0213770842416014
1.5,10,float32,True,-0.6371487621027292,0.14930978802962436,0.14930978802962436,True,12.4952150397511,0.0025002931545274,0.1493097880296243
1.5,10,float64,True,-0.6898716085672092,0.20891076718198676,0.20891076718198676,True,13.287111975541505,0.0026587517709937,0.2089107671819867
1.5,11,float64,True,-0.3757476091428327,0.008146228508429942,0.008146228508429942,True,10.127284040367222,0.0020264700430949,0.0081462285084299
1.5,12,float32,True,-0.7268730711926299,0.10180004021164457,0.10180004021164457,True,12.131890376922456,0.0024275918713201,0.1018000402116445
1.5,13,float64,True,-0.431661052980461,0.026588592150330825,0.026588592150330825,True,10.820552920705389,0.0021651931807314,0.0265885921503308
1.5,15,float64,True,-0.697710498488064,0.2162168536171798,0.2162168536171798,True,12.884571290578505,0.0025782033597955,0.2162168536171798
1.5,18,float64,True,-0.6920380500412087,0.25665175900697434,0.25665175900697434,True,12.76607741699011,0.0025544927297629,0.2566517590069743
1.5,19,float32,True,-0.6400337079394198,0.11636768021425326,0.11636768021425326,True,11.791425741618584,0.002359464880764,0.1163676802142532
1.5,19,float64,True,-0.7641047635490779,0.2198731337319586,0.2198731337319586,True,13.408936678058598,0.0026831289000617,0.2198731337319586
1.5,22,float64,True,-0.6623562476479243,0.2875456630784008,0.2875456630784008,True,13.431808507826153,0.0026877055543424,0.2875456630784008
1.5,24,float64,True,-0.4738792621834307,0.03277660949541428,0.03277660949541428,True,11.108460860423984,0.0022228035738717,0.0327766094954142
1.5,25,float64,True,-0.5796759487430183,0.05956027987943813,0.05956027987943813,True,12.052259257707789,0.0024116576803817,0.0595602798794381
1.5,30,float32,True,-0.45883358827571463,0.003752327415085688,0.003752327415085688,True,10.611584468161938,0.0021233785829238,0.0037523274150856
1.5,31,float32,True,-0.7292820977863848,0.10227660327714716,0.10227660327714716,True,12.864231723821858,0.0025741334114701,0.1022766032771471
1.5,33,float32,True,-0.5159261197728764,0.018727610522097038,0.018727610522097038,True,10.93069917483476,0.0021872334516927,0.018727610522097
