a,w2,solved,budget,opt,src,gstar,R
1.25,0.312294989824295,False,2000,adam,sweep,0.06624635170956061,0.01034420186651695
1.25,5.975992202758789,False,2000,adam,sweep,0.06624635170956061,0.1979438406387753
1.25,5.709312915802002,False,2000,adam,sweep,0.06624635170956061,0.18911057572007822
1.25,4.8503265380859375,False,2000,adam,sweep,0.06624635170956061,0.1606582188741283
1.25,3.764410972595215,False,2000,adam,sweep,0.06624635170956061,0.12468924663493587
1.25,3.0325000286102295,False,2000,adam,sweep,0.06624635170956061,0.10044603172728295
1.25,3.25785756111145,False,2000,adam,sweep,0.06624635170956061,0.10791058890652025
1.25,1.2701443433761597,False,2000,adam,sweep,0.06624635170956061,0.042071214446603
1.25,0.2342375516891479,False,2000,adam,sweep,0.06624635170956061,0.007758691616392838
1.25,0.2111839354038238,False,2000,adam,sweep,0.06624635170956061,0.00699508263008542
1.25,4.971484184265137,False,2000,adam,sweep,0.06624635170956061,0.16467134489467314
1.25,0.1010273247957229,False,2000,adam,sweep,0.06624635170956061,0.0033463458453467368
1.25,0.3609727621078491,False,2000,adam,sweep,0.06624635170956061,0.011956564278084064
1.25,3.65163779258728,False,2000,adam,sweep,0.06624635170956061,0.12095384076183024
1.25,3.314638614654541,False,2000,adam,sweep,0.06624635170956061,0.10979135772824773
1.25,4.423181056976318,False,2000,adam,sweep,0.06624635170956061,0.14650980398775962
1.25,3.2504634857177734,False,2000,adam,sweep,0.06624635170956061,0.10766567364697198
1.25,2.0448498725891113,False,2000,adam,sweep,0.06624635170956061,0.06773192192639424
1.25,2.6805615425109863,False,2000,adam,sweep,0.06624635170956061,0.08878871136215255
1.25,4.16798210144043,False,2000,adam,sweep,0.06624635170956061,0.13805680410558813
1.25,5.707976818084717,False,2000,adam,sweep,0.06624635170956061,0.1890663199204294
1.25,2.2108592987060547,False,2000,adam,sweep,0.06624635170956061,0.07323068134121691
1.25,1.0732849836349487,False,2000,adam,sweep,0.06624635170956061,0.03555060725523541
1.25,6.549546718597412,False,2000,adam,sweep,0.06624635170956061,0.2169417877292014
1.25,4.782135963439941,False,2000,adam,sweep,0.06624635170956061,0.15839953047849042
1.25,2.6325199604034424,False,2000,adam,sweep,0.06624635170956061,0.08719742158966251
1.25,2.05200457572937,False,2000,adam,sweep,0.06624635170956061,0.06796890841669778
1.25,0.4290878474712372,False,2000,adam,sweep,0.06624635170956061,0.01421275222893894
1.25,0.5581972002983093,False,2000,adam,sweep,0.06624635170956061,0.018489264027126927
1.25,3.9570581912994385,False,2000,adam,sweep,0.06624635170956061,0.13107033433801019
1.25,0.3159468173980713,False,2000,adam,sweep,0.06624635170956061,0.010465161993434478
1.25,5.667356967926025,False,2000,adam,sweep,0.06624635170956061,0.18772086148042824
1.25,3.700175046920776,False,2000,adam,sweep,0.06624635170956061,0.12256154877262683
1.25,2.1232564449310303,False,2000,adam,sweep,0.06624635170956061,0.07032899661024618
1.25,4.211647033691406,False,2000,adam,sweep,0.06624635170956061,0.1395031253352243
1.25,5.274904727935791,False,2000,adam,sweep,0.06624635170956061,0.17472159692062927
1.25,0.3740586936473846,False,2000,adam,sweep,0.06624635170956061,0.012390011889691712
1.25,2.5933918952941895,False,2000,adam,sweep,0.06624635170956061,0.08590137580819143
1.25,2.020050048828125,False,2000,adam,sweep,0.06624635170956061,0.06691047300279153
1.25,4.316776275634766,False,2000,adam,sweep,0.06624635170956061,0.14298533970359392
1.25,3.3284246921539307,False,2000,adam,sweep,0.06624635170956061,0.11024799639760766
1.25,4.961402416229248,False,2000,adam,sweep,0.06624635170956061,0.1643374047190933
1.25,5.166136264801025,False,2000,adam,sweep,0.06624635170956061,0.17111883998876223
1.25,3.3159070014953613,False,2000,adam,sweep,0.06624635170956061,0.10983337072862812
1.25,3.6982169151306152,False,2000,adam,sweep,0.06624635170956061,0.12249668922899451
1.25,5.325622081756592,False,2000,adam,sweep,0.06624635170956061,0.17640151675012478
1.25,3.7806339263916016,False,2000,adam,sweep,0.06624635170956061,0.12522660238641756
1.25,0.6379772424697876,False,2000,adam,sweep,0.06624635170956061,0.02113183239367459
1.25,1.4468753337860107,False,2000,adam,sweep,0.06624635170956061,0.04792510612093799
1.25,3.9071223735809326,False,2000,adam,sweep,0.06624635170956061,0.12941630146626787
1.25,3.4110498428344727,False,2000,adam,sweep,0.06624635170956061,0.11298480379362696
1.5,0.2889381051063537,False,2000,adam,sweep,0.17447768424209897,0.025206625734128393
1.5,4.394019603729248,True,2000,adam,sweep,0.17447768424209897,0.3833291824865323
1.5,5.441926002502441,True,2000,adam,sweep,0.17447768424209897,0.47474732336674447
1.5,4.01510763168335,False,2000,adam,sweep,0.17447768424209897,0.35027334077944466
1.5,0.6662501096725464,False,2000,adam,sweep,0.17447768424209897,0.05812288813085518
1.5,4.681643009185791,True,2000,adam,sweep,0.17447768424209897,0.40842111534547426
1.5,0.7476645112037659,False,2000,adam,sweep,0.17447768424209897,0.06522538625241697
1.5,5.425278186798096,True,2000,adam,sweep,0.17447768424209897,0.4732949872008527
1.5,0.6374976634979248,False,2000,adam,sweep,0.17447768424209897,0.055614558018433395
1.5,4.547369956970215,True,2000,adam,sweep,0.17447768424209897,0.39670728974212816
1.5,5.288018703460693,True,2000,adam,sweep,0.17447768424209897,0.46132062880436425
1.5,0.48687943816185,False,2000,adam,sweep,0.17447768424209897,0.042474798437786905
1.5,5.196073532104492,True,2000,adam,sweep,0.17447768424209897,0.45329943851662774
1.5,0.5329522490501404,False,2000,adam,sweep,0.17447768424209897,0.046494137112943444
1.5,0.4611554145812988,False,2000,adam,sweep,0.17447768424209897,0.04023066440592504
1.5,3.3957056999206543,False,2000,adam,sweep,0.17447768424209897,0.2962374334449258
1.5,0.3407979309558868,False,2000,adam,sweep,0.17447768424209897,0.029730816893840932
1.5,0.835099458694458,False,2000,adam,sweep,0.17447768424209897,0.07285310983241972
1.5,4.549479007720947,False,2000,adam,sweep,0.17447768424209897,0.3968912808875966
1.5,4.939854621887207,True,2000,adam,sweep,0.17447768424209897,0.4309471974597547
1.5,3.606820106506348,False,2000,adam,sweep,0.17447768424209897,0.3146548098305342
1.5,0.951656699180603,False,2000,adam,sweep,0.17447768424209897,0.08302142853325571
1.5,2.997375011444092,False,2000,adam,sweep,0.17447768424209897,0.26148752540095005
1.5,3.7070751190185542,False,2000,adam,sweep,0.17447768424209897,0.3234009410389304
1.5,3.694703340530395,False,2000,adam,sweep,0.17447768424209897,0.3223216414086453
1.5,1.9732722043991089,False,2000,adam,sweep,0.17447768424209897,0.17214598230142916
1.5,0.3864122629165649,False,2000,adam,sweep,0.17447768424209897,0.03371015839821567
1.5,3.6137888431549072,False,2000,adam,sweep,0.17447768424209897,0.315262754346801
1.5,3.967543125152588,False,2000,adam,sweep,0.17447768424209897,0.3461238683036419
1.5,0.3448227345943451,False,2000,adam,sweep,0.17447768424209897,0.03008193610302462
1.5,4.475937843322754,True,2000,adam,sweep,0.17447768424209897,0.39047563485726444
1.5,5.432450294494629,True,2000,adam,sweep,0.17447768424209897,0.47392067357186574
1.5,4.197746753692627,False,2000,adam,sweep,0.17447768424209897,0.36620656630953907
1.5,4.509225368499756,True,2000,adam,sweep,0.17447768424209897,0.39337960001078137
1.5,4.176525592803955,True,2000,adam,sweep,0.17447768424209897,0.36435525680514685
1.5,3.083068609237671,False,2000,adam,sweep,0.17447768424209897,0.2689633356496488
1.5,5.20581579208374,True,2000,adam,sweep,0.17447768424209897,0.4541493419968596
1.5,0.288985013961792,False,2000,adam,sweep,0.17447768424209897,0.025210718008362054
1.5,5.886249542236328,True,2000,adam,sweep,0.17447768424209897,0.5135095945002548
1.5,5.371326923370361,True,2000,adam,sweep,0.17447768424209897,0.4685883414484494
1.5,4.817041873931885,True,2000,adam,sweep,0.17447768424209897,0.42023315553042806
1.5,3.4140942096710205,False,2000,adam,sweep,0.17447768424209897,0.2978416257438794
1.5,5.079933166503906,True,2000,adam,sweep,0.17447768424209897,0.4431674874981173
1.5,3.203113317489624,False,2000,adam,sweep,0.17447768424209897,0.27943589700030835
1.5,6.3838300704956055,True,2000,adam,sweep,0.17447768424209897,0.5569179436475743
1.5,3.1896872520446777,False,2000,adam,sweep,0.17447768424209897,0.2782646225966498
1.5,0.5449286103248596,False,2000,adam,sweep,0.17447768424209897,0.047538941003373324
1.5,4.03787088394165,False,2000,adam,sweep,0.17447768424209897,0.35225918054936817
1.5,0.6191518902778625,False,2000,adam,sweep,0.17447768424209897,0.05401409400489981
1.5,3.205191135406494,False,2000,adam,sweep,0.17447768424209897,0.2796171634295145
1.5,0.9915566444396972,False,2000,adam,sweep,0.17447768424209897,0.08650225355835234
1.5,4.787787914276123,True,2000,adam,sweep,0.17447768424209897,0.4176810739626035
1.5,4.099453926086426,False,2000,adam,sweep,0.17447768424209897,0.3576316138403702
1.5,4.420197486877441,False,2000,adam,sweep,0.17447768424209897,0.38561291070156084
1.5,0.6217268109321594,False,2000,adam,sweep,0.17447768424209897,0.05423872710133424
1.5,0.1008900851011276,False,2000,adam,sweep,0.17447768424209897,0.008801534205716518
1.5,3.99005389213562,True,2000,adam,sweep,0.17447768424209897,0.3480876815504984
1.5,0.7296762466430664,False,2000,adam,sweep,0.17447768424209897,0.06365611088037444
1.5,1.5967663526535034,False,2000,adam,sweep,0.17447768424209897,0.139300047743343
1.5,0.1564432233572006,False,2000,adam,sweep,0.17447768424209897,0.013647925663366905
1.5,4.549320220947266,True,2000,adam,sweep,0.17447768424209897,0.3968774285133165
1.5,5.3267974853515625,True,2000,adam,sweep,0.17447768424209897,0.4647036448353884
1.5,4.459262847900391,False,2000,adam,sweep,0.17447768424209897,0.38902092756424367
1.5,5.375226020812988,True,2000,adam,sweep,0.17447768424209897,0.46892849419466137
1.5,3.457911968231201,False,2000,adam,sweep,0.17447768424209897,0.30166423626500927
1.5,0.2110323309898376,False,2000,adam,sweep,0.17447768424209897,0.0184102162056595
1.5,0.1841885447502136,False,2000,adam,sweep,0.17447768424209897,0.01606839537596974
1.5,5.457603454589844,True,2000,adam,sweep,0.17447768424209897,0.47611500613425767
1.5,0.6725605130195618,False,2000,adam,sweep,0.17447768424209897,0.058673400412165594
1.5,4.525081157684326,True,2000,adam,sweep,0.17447768424209897,0.39476284070015877
1.5,0.8207850456237793,False,2000,adam,sweep,0.17447768424209897,0.07160433701049128
1.5,5.666722297668457,True,2000,adam,sweep,0.17447768424209897,0.4943582918701293
1.5,3.485069751739502,False,2000,adam,sweep,0.17447768424209897,0.3040334498528475
1.5,4.202515125274658,True,2000,adam,sweep,0.17447768424209897,0.36662255352515843
1.5,0.3322490155696869,False,2000,adam,sweep,0.17447768424209897,0.028985019414158028
1.5,5.30794095993042,True,2000,adam,sweep,0.17447768424209897,0.4630586233912218
1.5,4.9146199226379395,True,2000,adam,sweep,0.17447768424209897,0.42874575151597566
1.5,5.561544418334961,True,2000,adam,sweep,0.17447768424209897,0.48518269546032766
1.5,3.665797710418701,False,2000,adam,sweep,0.17447768424209897,0.31979994770692177
1.5,0.259062260389328,False,2000,adam,sweep,0.17447768424209897,0.0226002916336268
1.5,0.4816568791866302,False,2000,adam,sweep,0.17447768424209897,0.04201918843987984
1.5,3.154737710952759,False,2000,adam,sweep,0.17447768424209897,0.27521566509912876
1.5,1.119815707206726,False,2000,adam,sweep,0.17447768424209897,0.09769142568567896
1.5,4.309337615966797,False,2000,adam,sweep,0.17447768424209897,0.3759416239256272
1.5,5.181419372558594,True,2000,adam,sweep,0.17447768424209897,0.45202102660558646
1.5,4.976423263549805,True,2000,adam,sweep,0.17447768424209897,0.4341374034163393
1.5,0.5685490369796753,False,2000,adam,sweep,0.17447768424209897,0.04959955967514462
1.5,4.248045921325684,False,2000,adam,sweep,0.17447768424209897,0.37059460745349954
1.5,4.963428020477295,True,2000,adam,sweep,0.17447768424209897,0.4330037134576119
1.5,5.451706409454346,True,2000,adam,sweep,0.17447768424209897,0.47560055474470125
1.5,5.641021728515625,True,2000,adam,sweep,0.17447768424209897,0.4921162039753843
1.5,4.70586633682251,True,2000,adam,sweep,0.17447768424209897,0.41053433040082044
1.5,0.6551933884620667,False,2000,adam,sweep,0.17447768424209897,0.05715831257479768
1.5,4.6084442138671875,False,2000,adam,sweep,0.17447768424209897,0.40203533719722356
1.5,3.93535041809082,False,2000,adam,sweep,0.17447768424209897,0.3433154138148311
1.5,5.367824077606201,True,2000,adam,sweep,0.17447768424209897,0.46828275723985546
1.5,5.299600601196289,True,2000,adam,sweep,0.17447768424209897,0.46233102015238203
1.5,3.546597957611084,False,2000,adam,sweep,0.17447768424209897,0.3094010992908699
1.5,1.1365143060684204,False,2000,adam,sweep,0.17447768424209897,0.09914819211541705
1.5,0.2046158164739608,False,2000,adam,sweep,0.17447768424209897,0.0178504469088415
1.5,4.675905227661133,True,2000,adam,sweep,0.17447768424209897,0.4079205579289195
1.5,1.6383583545684814,False,2000,adam,sweep,0.17447768424209897,0.14292848583190218
1.5,3.712788820266723,False,2000,adam,sweep,0.17447768424209897,0.3238993977200462
1.5,0.2164743989706039,False,2000,adam,sweep,0.17447768424209897,0.01888497591504559
1.5,4.342245101928711,False,2000,adam,sweep,0.17447768424209897,0.37881243489805927
1.5,4.212334632873535,False,2000,adam,sweep,0.17447768424209897,0.36747919599828327
1.5,5.28944730758667,True,2000,adam,sweep,0.17447768424209897,0.4614452585741638
1.5,3.5588440895080566,False,2000,adam,sweep,0.17447768424209897,0.3104694376580235
1.5,4.833158493041992,True,2000,adam,sweep,0.17447768424209897,0.4216391507204998
1.5,4.648002624511719,False,2000,adam,sweep,0.17447768424209897,0.4054863671380015
1.5,5.045774936676025,True,2000,adam,sweep,0.17447768424209897,0.44018756307902823
1.5,3.655632972717285,False,2000,adam,sweep,0.17447768424209897,0.31891318775938604
1.5,3.5358963012695312,False,2000,adam,sweep,0.17447768424209897,0.3084674991828555
1.5,4.924875259399414,True,2000,adam,sweep,0.17447768424209897,0.42964041522060814
1.5,4.603061676025391,True,2000,adam,sweep,0.17447768424209897,0.40156577082823247
1.5,5.466433048248291,True,2000,adam,sweep,0.17447768424209897,0.47688528966141996
1.5,6.359365940093994,True,2000,adam,sweep,0.17447768424209897,0.5547837212378394
1.5,0.2778626680374145,False,2000,adam,sweep,0.17447768424209897,0.024240417428249585
1.5,5.3204731941223145,True,2000,adam,sweep,0.17447768424209897,0.46415192099131247
1.5,4.651944160461426,True,2000,adam,sweep,0.17447768424209897,0.4058302221704324
1.5,0.6308103799819946,False,2000,adam,sweep,0.17447768424209897,0.05503116714756846
1.5,0.7232435345649719,False,2000,adam,sweep,0.17447768424209897,0.06309492852698338
1.5,2.13529896736145,False,2000,adam,sweep,0.17447768424209897,0.18628100949488555
1.5,5.2865729331970215,True,2000,adam,sweep,0.17447768424209897,0.46119450148058844
1.5,5.227266311645508,True,2000,adam,sweep,0.17447768424209897,0.4560206604863231
1.5,0.2948482632637024,False,2000,adam,sweep,0.17447768424209897,0.02572222108852777
1.5,3.990781784057617,False,2000,adam,sweep,0.17447768424209897,0.34815118199896267
1.5,5.10560417175293,True,2000,adam,sweep,0.17447768424209897,0.4454069962721255
1.5,0.7281273603439331,False,2000,adam,sweep,0.17447768424209897,0.06352098783306089
1.5,4.968574523925781,True,2000,adam,sweep,0.17447768424209897,0.43345268845942986
1.5,5.285677433013916,True,2000,adam,sweep,0.17447768424209897,0.46111637908149516
1.5,4.523744106292725,True,2000,adam,sweep,0.17447768424209897,0.39464619788489913
1.5,4.004523277282715,False,2000,adam,sweep,0.17447768424209897,0.34934997395693446
1.5,0.3346916735172272,False,2000,adam,sweep,0.17447768424209897,0.02919811406519922
1.5,4.995568752288818,True,2000,adam,sweep,0.17447768424209897,0.4358076336857724
1.5,0.9779290556907654,False,2000,adam,sweep,0.17447768424209897,0.0853133984949937
1.5,0.4786578714847564,False,2000,adam,sweep,0.17447768424209897,0.04175755848045626
1.5,4.460597515106201,False,2000,adam,sweep,0.17447768424209897,0.3891373623858955
1.5,4.199401378631592,True,2000,adam,sweep,0.17447768424209897,0.366350913873359
1.5,2.2267065048217773,False,2000,adam,sweep,0.17447768424209897,0.19425529722406096
1.5,2.707616090774536,False,2000,adam,sweep,0.17447768424209897,0.23620929266749296
1.5,4.650447845458984,True,2000,adam,sweep,0.17447768424209897,0.4056996853821711
1.5,4.197580337524414,True,2000,adam,sweep,0.17447768424209897,0.36619204835571395
1.5,0.490139901638031,False,2000,adam,sweep,0.17447768424209897,0.04275923749622691
1.5,3.8813154697418217,False,2000,adam,sweep,0.17447768424209897,0.3386014674867938
1.5,4.716057300567627,False,2000,adam,sweep,0.17447768424209897,0.41142337827804204
1.5,4.731468200683594,True,2000,adam,sweep,0.17447768424209897,0.41276780736020213
1.5,5.40040922164917,True,2000,adam,sweep,0.17447768424209897,0.4711254474765117
1.5,2.6095454692840576,False,2000,adam,sweep,0.17447768424209897,0.2276537252025719
1.5,0.3118724226951599,False,2000,adam,sweep,0.17447768424209897,0.027207389045412266
